bin_id,var_x,var_y,cov_xy
52,108371299.10966583,49074320.78853073,-25685145.473777406
53,112879485.856918,49563824.060283825,-26695439.127900098
54,118027751.12145688,50795258.11978887,-28764342.885290734
55,121597442.08143908,52357849.418846525,-28050711.6996839
56,125318103.34549364,54279994.23061703,-30056075.366992924
57,130146585.0656411,55027492.821640775,-32171385.74693522
58,137477197.6921087,56252271.61773716,-32470842.539359964
59,139997483.6410559,59907422.87767074,-35239176.637608334
60,144287372.83833876,57479583.821810946,-34402521.343944855
61,148280049.56393552,60430536.43127867,-34387817.447470024
62,153635499.62798205,62807744.08291502,-37025098.87517439
63,160194297.612066,56311580.85282626,-34273156.57076557
64,160659417.01233298,66993304.58886677,-38056845.48419568
65,164454052.48344603,68498889.32143897,-38946442.4580892
66,168405348.99642387,68470883.15247306,-38562881.39162869
67,172949564.0645184,66621721.28564395,-39350412.72552026
68,177054303.98893932,67427173.98085795,-40466850.631259166
69,176588636.36453924,76828605.2109243,-45073171.151995264
70,188153947.8232355,65275253.4137619,-39000025.433252655
71,186587322.92237252,73929015.44106571,-43710021.51939855
72,191091571.87997815,74881000.45844491,-44205255.37863155
73,194341724.495437,80265077.58749929,-43779493.46548197
74,195207321.6747658,81799379.47164938,-48474178.43860691
75,202286782.6213758,78566877.43694828,-46011309.29363603
76,199044400.2176134,84589744.28730984,-52723354.56812044
77,207210163.88345596,79104568.75216688,-46014389.06219812
78,212487405.59991032,81200078.48246683,-43662936.918882996
79,211156303.56292728,81149065.47742242,-51007581.035020225
80,214793718.96382135,91247802.30010082,-51869782.755230024
81,216628272.60930204,97794337.55158725,-52871342.59248041
82,216256309.62488544,99905831.33129312,-51308748.89517643
83,221542047.17662022,98449485.7429592,-54685725.81586768
84,227138365.68627036,97842869.12206562,-58855055.22228129
85,224837080.2111891,107124670.46767564,-55066742.09722692
86,222956995.2263772,110171724.35804094,-53027469.099964306
87,236122680.49028704,103597777.24374312,-54312367.222079724
88,226806082.63679168,120034242.49001977,-61979737.105117775
89,230953778.30745137,122266860.99153747,-59413181.409421824
90,232226629.7433021,122342034.24380587,-60156092.37986312
91,247201423.542971,121786971.64964654,-58153818.66058859
92,231070999.5074611,128654268.90889892,-59161910.46281735
93,243365009.761861,128459536.79337068,-55402444.00237322
94,242914011.65949124,128213743.95301937,-56204716.54434803
95,242579350.50184003,139790447.1009987,-64429157.71990027
96,236777456.7014992,149974066.36912718,-59398491.97206659
97,253652604.53371587,133059404.26203018,-60045839.74716429
98,246938060.75459456,144009372.87298188,-61581664.425761595
99,247765289.26557723,151887841.907133,-66732194.93425213
100,255831308.22079813,139087078.0689386,-50621030.16343501
101,249412630.6707285,158921864.8019196,-62341622.24420785
102,260160299.9972778,143623757.47231618,-53606611.94101702
103,248674881.5887668,162341305.48912317,-62554382.97481791
104,248560530.24589482,160570898.62013623,-61840712.66362691
105,246060103.7020242,171898231.29884833,-65183617.775790915
106,268438808.8665538,156485160.94130632,-67764703.85947798
107,254877516.72034326,163854377.8027898,-62572736.71927394
108,261548052.57265815,170565500.25747845,-63243394.892601326
109,274921883.9684585,169143514.98567924,-66952844.95956264
110,260915345.58373806,168873722.04360628,-69301299.94243425
111,276509020.7970223,165065103.19096774,-61468342.36019406
112,265668984.9423518,173642326.0865511,-62126501.81856119
113,277499988.5194658,172762679.96567693,-58249392.63214072
114,267983433.52702558,172418252.99503782,-68522457.32808174
115,288680131.42180574,168530360.59807435,-59439548.69266492
116,289610148.7581798,171163833.82922655,-67281353.32151613
117,283425096.7946401,167661310.7664565,-59344540.87261651
118,290242190.761435,171768972.59226373,-63267250.37155122
119,284640783.5987163,173495726.1251808,-60067264.545171395
120,287436068.7461212,172493465.37489605,-57319521.41876175
121,310155561.54703045,186333234.86093023,-74273157.4532374
122,285855296.18872076,182130516.52543786,-49576638.32615653
123,309949653.4649379,178365841.75020567,-62980279.2118732
124,311632846.64556414,165614917.54811734,-41725056.22458288
125,306001357.8137858,169556474.01633945,-64354452.96426693
126,305377581.62775654,158683798.58073112,-46239409.474387236
127,286941992.2161386,187296211.3464015,-43970634.12969575
128,314105919.20653224,178162586.40413305,-53013403.73083396
129,310139491.2661655,181643890.48338935,-46193575.72479701
130,320125108.43204606,170798368.6491008,-36359815.590205394
131,318489682.4600211,181297466.69252604,-46479675.90687686
132,296418178.9630128,160606714.0042096,-48552636.814224385
133,319105960.7022528,155440867.6247351,-39420465.40580637
134,311417593.2371395,181159449.26328966,-35652651.24799139
135,281979701.5745963,181371618.83956748,-40023968.008818455
136,300144283.9510674,189837915.95904672,-46414162.45334203
137,296493639.53434324,175800219.94226563,-34559591.70012735
138,309155490.21378714,167741798.91386753,-44616842.05998662
