latitude,longitude,altitude_feet,altitude_meters,speed_kmh,speed_kts,speed_mph,verticalSpeed_fpm,verticalSpeed_ms,heading,squawk,timestamp
11.752887,123.392357,29850,9098,863,466,536.3,-2240,-11.4,143,0,1778533945
11.748384,123.39576,29800,9083,859.3,464,534,-2240,-11.4,143,0,1778533947
11.744162,123.398773,29675,9045,859.3,464,534,-2496,-12.7,144,0,1778533949
11.740067,123.401817,29575,9014,859.3,464,534,-2496,-12.7,143,0,1778533952
11.735325,123.405304,29500,8992,859.3,464,534,-2496,-12.7,144,0,1778533954
11.732798,123.407204,29400,8961,855.6,462,531.7,-2432,-12.4,143,0,1778533956
11.72746,123.411133,29325,8938,855.6,462,531.7,-2240,-11.4,144,0,1778533959
11.724732,123.413147,29225,8908,851.9,460,529.4,-2432,-12.4,158,0,1778533961
11.720592,123.416176,29100,8870,851.9,460,529.4,-2496,-12.7,144,0,1778533964
11.71639,123.419281,29025,8847,851.9,460,529.4,-2496,-12.7,144,0,1778533966
11.711234,123.423134,28925,8816,848.2,458,527.1,-2368,-12,143,0,1778533968
11.707918,123.425613,28825,8786,848.2,458,527.1,-2368,-12,143,0,1778533970
11.704344,123.42823,28750,8763,848.2,458,527.1,-2624,-13.3,143,0,1778533973
11.699921,123.431503,28600,8717,844.5,456,524.8,-2560,-13,143,0,1778533976
11.694788,123.435287,28500,8687,844.5,456,524.8,-2432,-12.4,143,0,1778533978
11.69102,123.438095,28425,8664,844.5,456,524.8,-2560,-13,143,0,1778533980
11.686361,123.441605,28325,8633,840.8,454,522.5,-2560,-13,143,0,1778533983
11.682725,123.444237,28250,8611,840.8,454,522.5,-2304,-11.7,144,0,1778533986
11.67709,123.448372,28075,8557,837.1,452,520.2,-2432,-12.4,144,0,1778533989
11.672709,123.45163,28025,8542,837.1,452,520.2,-2432,-12.4,143,0,1778533991
11.620299,123.490547,26800,8169,822.3,444,510.9,-2176,-11.1,143,0,1778534022
11.569258,123.528084,25625,7811,807.5,436,501.7,-2112,-10.7,144,0,1778534054
11.518531,123.565483,24475,7460,792.7,428,492.5,-2112,-10.7,143,0,1778534084
11.469982,123.601357,23375,7125,774.1,418,481,-2176,-11.1,144,0,1778534115
11.420544,123.637741,22225,6774,763,412,474.1,-2176,-11.1,143,0,1778534147
11.37083,123.674194,21100,6431,751.9,406,467.2,-2176,-11.1,144,0,1778534178
11.32956,123.701294,20425,6226,748.2,404,464.9,-960,-4.9,152,0,1778534205
11.324866,123.70314,20350,6203,748.2,404,464.9,-960,-4.9,155,0,1778534209
11.319481,123.705109,20325,6195,748.2,404,464.9,-960,-4.9,158,0,1778534211
11.315434,123.70639,20275,6180,751.9,406,467.2,-1152,-5.9,160,0,1778534214
11.310301,123.707619,20200,6157,751.9,406,467.2,-1088,-5.5,163,0,1778534217
11.304812,123.708603,20175,6149,751.9,406,467.2,-1344,-6.8,167,0,1778534219
11.300505,123.709236,20125,6134,751.9,406,467.2,-1152,-5.9,169,0,1778534222
11.294209,123.709564,20050,6111,751.9,406,467.2,-1216,-6.2,173,0,1778534225
11.28959,123.709595,20025,6104,748.2,404,464.9,-768,-3.9,177,0,1778534227
11.285259,123.709572,19975,6088,748.2,404,464.9,-960,-4.9,178,0,1778534230
11.279292,123.709518,19925,6073,748.2,404,464.9,-768,-3.9,179,0,1778534232
11.277781,123.709518,19900,6066,748.2,404,464.9,-768,-3.9,179,0,1778534234
11.272418,123.709419,19875,6058,748.2,404,464.9,-896,-4.6,180,0,1778534237
11.267026,123.709373,19850,6050,748.2,404,464.9,-896,-4.6,180,0,1778534240
11.262799,123.709343,19775,6027,738.9,399,459.2,-896,-4.6,180,0,1778534242
11.256914,123.709297,19750,6020,731.5,395,454.6,-896,-4.6,180,0,1778534245
11.2523,123.709229,19725,6012,738.9,399,459.2,-896,-4.6,180,0,1778534247
11.247976,123.70919,19650,5989,738.9,399,459.2,-896,-4.6,180,0,1778534250
11.242603,123.709038,19625,5982,746.4,403,463.8,-1088,-5.5,181,0,1778534252
11.184949,123.708267,19150,5837,744.5,402,462.6,-832,-4.2,181,0,1778534284
11.129679,123.707359,18650,5685,740.8,400,460.3,-832,-4.2,180,4052,1778534314
11.069174,123.706558,18125,5525,733.4,396,455.7,-1024,-5.2,180,4052,1778534346
11.012365,123.705521,17625,5372,726,392,451.1,-1024,-5.2,181,4052,1778534377
10.953578,123.704582,16825,5128,718.6,388,446.5,-1856,-9.4,181,4052,1778534409
10.894996,123.704193,15825,4823,714.9,386,444.2,-2944,-15,178,4052,1778534442
10.83653,123.707802,14025,4275,733.4,396,455.7,-2304,-11.7,176,4052,1778534474
10.777951,123.711288,12725,3879,726,392,451.1,-2432,-12.4,176,4052,1778534506
10.719635,123.714859,11650,3551,703.8,380,437.3,-1856,-9.4,176,4052,1778534538
10.695663,123.716331,11300,3444,688.9,372,428.1,-1280,-6.5,176,4052,1778534552
10.671132,123.71772,10950,3338,674.1,364,418.9,-1600,-8.1,177,4052,1778534566
10.647303,123.719086,10700,3261,655.6,354,407.4,-832,-4.2,177,4052,1778534581
10.624764,123.720428,10550,3216,633.4,342,393.6,-768,-3.9,176,4052,1778534595
10.601456,123.721703,10400,3170,607.5,328,377.5,-704,-3.6,176,4052,1778534610
10.579664,123.72229,10275,3132,588.9,318,365.9,-448,-2.3,177,4052,1778534625
10.561805,123.724022,10125,3086,577.8,312,359,-1152,-5.9,177,4052,1778534637
10.558248,123.724152,10075,3071,574.1,310,356.7,-1152,-5.9,178,4052,1778534639
10.554246,123.724548,10025,3056,574.1,310,356.7,-1216,-6.2,176,4052,1778534642
10.551368,123.724709,9975,3040,574.1,310,356.7,-1280,-6.5,176,4052,1778534644
10.548561,123.725021,9925,3025,570.4,308,354.4,-1280,-6.5,175,4052,1778534646
10.545615,123.725082,9850,3002,570.4,308,354.4,-1408,-7.2,176,4052,1778534649
10.541351,123.725204,9800,2987,570.4,308,354.4,-1600,-8.1,177,4052,1778534652
10.537381,123.725349,9750,2972,570.4,308,354.4,-1536,-7.8,177,4052,1778534654
10.533908,123.725494,9675,2949,566.7,306,352.1,-1536,-7.8,177,4052,1778534656
10.531685,123.725723,9625,2934,566.7,306,352.1,-1408,-7.2,176,4052,1778534658
10.528303,123.725937,9575,2918,566.7,306,352.1,-1472,-7.5,176,4052,1778534661
10.524865,123.726143,9525,2903,566.7,306,352.1,-1472,-7.5,176,4052,1778534663
10.503308,123.727806,9150,2789,559.3,302,347.5,-1536,-7.8,175,4052,1778534678
10.484825,123.728798,8800,2682,555.6,300,345.2,-1408,-7.2,177,4052,1778534691
10.468782,123.729889,8550,2606,551.9,298,342.9,-1472,-7.5,176,4052,1778534703
10.449451,123.730812,8200,2499,544.5,294,338.3,-1472,-7.5,177,4052,1778534716
10.432968,123.732018,7875,2400,540.8,292,336,-1408,-7.2,175,4052,1778534730
10.413887,123.733032,7575,2309,537.1,290,333.7,-1408,-7.2,176,4052,1778534743
10.393311,123.73436,7225,2202,533.4,288,331.4,-1408,-7.2,177,4052,1778534758
